source,competition_id,competition_source_id,season_id,season_name,match_id,team_id,team_source_id,is_home,possessions,ppda,ppda_final_third,high_press_pct,press_regain_time_sec,press_triggers_per_match,build_up_pass_share,gk_short_build_rate,cb_split_width,pivot_involvement_pct,vertical_compactness,line_height_def,line_height_att,transition_speed_sec,width_utilization_pct,cross_rate,central_overload_rate,through_ball_rate,set_piece_xg_share,passing_network_centralization,passing_clustering_coeff,passing_asymmetry,match_outcome
statsbomb,1,43,1,2022,22,19,771,False,70,3.6458333333333335,3.0,25.53191489361702,59.6551724137931,7,2.26928895612708,76.92307692307693,65.1375,14.860515021459229,21.10044408326766,30.251736111111114,51.352180194378775,72.68571428571428,30.10590015128593,0.21428571428571427,2.6714285714285713,0.0,0.1345250303206964,0.6028070175438597,0.42169117221854147,0.007564296520423601,L
statsbomb,1,43,1,2022,22,2,777,True,67,6.921568627450981,5.607142857142857,21.818181818181817,90.93693693693693,5,3.8781163434903045,10.0,79.5,10.259067357512954,24.603504080017156,25.301932367149764,49.90543644716692,111.51515151515152,44.04432132963989,0.22388059701492538,1.1940298507462686,0.029850746268656716,0.0,0.6216897856242118,0.3398003430285269,-0.0664819944598338,W
statsbomb,1,43,1,2022,23,23,1833,True,62,0.8952380952380953,0.828125,40.0,76.88785046728972,18,2.3131672597864767,60.0,72.6,17.133757961783438,9.125308136626188,40.03809523809524,49.163403374721426,44.75806451612903,29.181494661921707,0.14516129032258066,2.774193548387097,0.016129032258064516,0.0,0.654945054945055,0.4260717749849995,0.06583629893238434,L
statsbomb,1,43,1,2022,23,28,788,False,54,4.046875,3.15625,16.233766233766232,85.6421052631579,23,6.106870229007633,38.46153846153847,80.78750000000001,8.187672493100276,13.135354411670196,24.797619047619047,37.932973459289244,139.12962962962962,40.458015267175576,0.09259259259259259,1.7222222222222223,0.037037037037037035,0.051758799302515646,0.6149425287356322,0.3669155338110276,-0.2010178117048346,W
statsbomb,1,43,1,2022,24,29,785,False,55,2.1323529411764706,1.8571428571428572,27.102803738317753,79.83898305084746,7,1.8950437317784257,84.61538461538461,74.825,17.14135021097046,15.670031670625495,30.527777777777782,46.19780944840328,68.63636363636364,34.25655976676385,0.18181818181818182,3.036363636363636,0.03636363636363636,0.0,0.6453416149068323,0.39793162406824634,0.15160349854227406,D
statsbomb,1,43,1,2022,24,28,788,True,70,2.8777777777777778,3.0,17.857142857142858,56.08163265306123,20,5.46875,12.5,77.55000000000003,10.036832412523019,14.8756906077348,29.916666666666668,44.79235727440147,106.1029411764706,34.11458333333333,0.04285714285714286,1.2142857142857142,0.0,0.18270002505191277,0.5336134453781513,0.39558380936540305,-0.0859375,D
statsbomb,1,43,1,2022,25,26,1839,False,68,3.323529411764706,2.473684210526316,25.0,79.27049180327869,27,3.2882011605415857,53.333333333333336,65.95,10.951403148528405,25.19788521157949,26.568627450980394,51.76651266255988,47.470588235294116,35.39651837524178,0.16176470588235295,1.7794117647058822,0.04411764705882353,0.06873639784878681,0.5671497584541063,0.3850691414400881,-0.059961315280464215,W
statsbomb,1,43,1,2022,25,25,797,True,56,3.970149253731343,4.057142857142857,20.0,95.68656716417911,21,5.436893203883495,57.89473684210527,79.75,10.812826249067859,25.168845760980595,20.897727272727273,46.06657303370787,58.017857142857146,36.116504854368934,0.25,2.3035714285714284,0.05357142857142857,0.0,0.5898148148148148,0.3874692827877604,0.021359223300970873,L
statsbomb,1,43,1,2022,26,19,771,True,55,3.1956521739130435,2.0714285714285716,31.32530120481928,89.65384615384616,5,1.1795543905635648,28.57142857142857,73.85000000000001,17.29394949976179,21.098847153804037,33.261904761904766,54.3607519157088,47.763636363636365,28.964613368283093,0.45454545454545453,3.890909090909091,0.10909090909090909,0.0,0.6095641646489104,0.4177549089139698,-0.04062909567496723,W
statsbomb,1,43,1,2022,26,7,792,False,57,9.020408163265307,6.857142857142857,22.857142857142858,95.31521739130434,4,4.0,11.76470588235294,67.27500000000002,10.078740157480315,22.89474486791183,18.540178571428573,41.4349234393404,84.73684210526316,33.05263157894737,0.10526315789473684,2.3333333333333335,0.0,0.0,0.5940298507462687,0.39907588616859857,-0.008421052631578947,L
